FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,IBD,IBRD only,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.17482002740352,,,,,62.62922640712551,,64.5586994310649,,63.2109007674161,60.05406658591374,62.66675857881194,59.7213943760166,62.75045147730381,62.0082841274813,62.45668928031851,61.90795888743681,61.53866483929775,56.94291022305577,57.39165432663275,51.2028356790839,52.00800750141276,54.12604698853293,
A,Annual,IBT,IDA & IBRD total,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.94961308015039,,,,,62.18830668942455,,,,,59.78424781337201,,59.49257651848637,,,,,,56.69020009312619,57.26870483463847,,,,
A,Annual,IDB,IDA blend,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,53.58519812999862,,,52.53266892113703,,,,,,,,,,,,,,,,,,,,,,,,,55.55086338010127,,55.39162740203833,,59.35591728984564,59.9312303508919,,,53.97832170546845,,,,
A,Annual,IDN,Indonesia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,73.25,63.98,66.64,,,,63.68,,,,67.32,,67.56,66.66,64.679,64.22,64.503,63.8,63.881,62.19,63.62,63.23,63.276,62.948,63.638,63.046,61.62,61.299,60.879,59.283,59.36,60.889,61.589,62.014,62.845,63.465,64.404,63.863,63.927,63.573,63.462,64.171,64.684,65.788,64.534,63.348,64.699,65.653
A,Annual,IMN,Isle of Man,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.17,,,,,56.82,,,,,62.28,,,,,61.31,,,,,61.217,,,,,81.93,,,,,,,
A,Annual,IND,India,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.834,,,,,,55.638,,,,,57.95,,,,,53.027,,51.702,,,,,,43.921,46.138,46.489,47.882,49.829,53.428
A,Annual,IRL,Ireland,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,46.854,45.131,43.773,43.789,43.91,43.902,44.229,45.498,44.808,44.678,45.024,46.075,47.468,48.436,49.786,52.102,54.586,56.434,57.0,57.085,57.021,57.369,58.862,60.009,63.307,61.472,56.006,53.502,52.449,52.114,53.453,54.431,55.691,56.971,57.818,58.594,59.253,57.684,59.587,61.728,62.681
A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,,33.9,,,,,40.14,,,,,,,,,40.075,39.435,38.956,37.037,37.237,35.905,34.993,35.581,36.243,35.931,36.736,37.213,38.386,38.656,39.0,36.982,36.808,36.852,
A,Annual,IRQ,Iraq,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.107,,,,,37.723,,38.39,,38.49,36.43,,,,33.248,,
A,Annual,ISL,Iceland,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.12,76.582,75.129,75.151,77.975,78.236,77.079,78.824,80.937,82.223,81.945,80.315,79.762,78.586,79.281,80.13,80.793,79.495,74.524,74.303,74.191,75.086,76.346,78.121,79.69,81.311,80.611,79.631,78.39,74.653,69.08,71.776,72.398
A,Annual,ISR,Israel,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,46.63,,46.34,,47.91,47.81,47.16,47.26,47.09,47.61,47.26,45.91,47.05,47.39,48.1,47.39,51.938,51.565,51.63,53.511,55.731,56.749,56.34,55.331,54.254,54.377,54.877,54.52,53.243,53.2,53.923,55.229,55.897,57.127,58.11,57.201,58.054,58.589,60.848,61.115,61.821,62.158,62.535,62.78,62.869,62.571,60.763,60.272,62.346,62.862
A,Annual,ITA,Italy,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,46.66,46.31,46.22,46.31,,45.33,45.871,45.285,45.342,45.101,44.676,44.615,44.385,44.865,45.571,44.136,43.264,42.391,41.759,41.798,41.783,41.973,42.416,42.914,43.651,44.269,44.875,45.773,45.314,45.751,45.79,45.8,44.72,44.173,44.118,43.853,42.865,42.836,43.142,43.715,44.228,44.619,44.928,44.064,43.96,45.138,46.068
A,Annual,JAM,Jamaica,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,55.36,54.69,53.54,,52.98,,50.66,51.71,51.69,,,52.76,,,56.89,,,,,,57.53,57.83,56.91,56.13,55.24,53.99,,53.68,,,,,,58.9,60.312,57.956,56.162,55.954,55.395,54.989,55.667,54.62,57.718,59.017,59.684,61.14,58.158,59.583,61.977,64.365
A,Annual,JOR,Jordan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,34.0,33.1,32.6,32.0,32.7,32.7,32.4,34.6,34.5,35.0,34.5,34.0,33.4,32.4,32.1,,,32.937,32.024,32.649,32.272,30.999,31.538,33.456
A,Annual,JPN,Japan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,68.037,68.121,67.446,66.23,65.361,64.91,64.949,65.105,65.147,64.765,64.604,64.181,63.519,63.838,62.786,61.862,61.721,61.893,61.976,62.092,61.979,61.894,61.847,62.099,61.688,61.352,61.051,60.813,61.032,61.44,62.064,62.48,62.608,62.189,61.771,61.421,61.34,61.525,60.746,59.907,59.478,58.881,57.936,57.575,57.559,57.731,57.89,58.047,57.748,56.83,56.539,56.553,56.44,56.853,57.31,57.485,58.107,58.738,59.931,60.551,60.207,60.31,60.868,61.242
A,Annual,KAZ,Kazakhstan,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.09,40.65,,,,63.56,63.87,63.99,63.96,64.25,65.27,66.41,66.08,67.06,67.75,67.95,67.97,68.04,68.28,66.73,66.63,66.73,66.72,65.9,,95.1,
A,Annual,KEN,Kenya,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.148,,,,,,56.958,,,,,,,,,,,72.354,,,64.404,,63.621,,
A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.32,,,,,,,59.0,56.923,58.58,57.871,55.267,56.191,57.012,56.841,54.981,55.795,55.661,53.904,55.986,56.361,
A,Annual,KHM,Cambodia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.924,73.599,72.99,80.401,76.422,81.826,,79.688,78.95,,,80.205,78.288,81.541,84.098,84.945,66.953,79.868,79.737,79.29,81.149,81.294,,75.659,82.097,79.195,,
A,Annual,KIR,Kiribati,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,,,22.51,,,,,41.13,,,,,38.989,,,,32.827,40.503,,,
A,Annual,KNA,St. Kitts and Nevis,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,53.94,,,,,,,,,,,63.22,,,,,,,,,,65.26,,,,,,,,,,,,,,,,,,,,,,
A,Annual,KOR,"Korea, Rep.",WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,55.94,55.876,56.076,55.33,53.71,54.341,54.925,56.475,56.989,58.018,58.55,59.144,59.362,59.136,60.062,60.657,60.834,60.867,56.399,56.753,59.067,59.59,60.545,59.813,60.547,60.376,60.486,60.563,60.135,59.223,59.322,59.69,59.978,60.195,60.97,60.935,60.888,61.16,60.941,61.189,60.342,60.782,62.371,62.873
A,Annual,KWT,Kuwait,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,54.42,,,,,59.58,,,,,,,67.96,,54.69,,,,,,62.52,,68.38,76.8,76.2,68.1,75.16,75.48,74.33,,,,74.47,72.24,,,,,,,
A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.34774849650948,61.71087108719006,,57.77588743674641,57.58847202755238,58.40050358802888,58.29864816740145,58.27142749732801,,58.94401279330108,58.90753544260635,58.5838347313958,59.64644078365118,60.1007798743904,61.02895262152525,60.11588010524417,60.92456756325277,60.20619023332692,,60.04981169316407,60.2541707627426,60.10673363837937,59.63606396329138,59.69511318056436,58.85266250262205,58.39848540206658,58.65081438969135,58.89611967000744,53.61514200532443,56.83580990137195,58.93957040708136,59.59253465352383
A,Annual,LAO,Lao PDR,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,,,,,,,,92.76,,65.7,,,,,77.663,,,,,,,57.828,,,,,65.203,
A,Annual,LBN,Lebanon,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,,,,,,40.56,,,39.5,,,,,,,,,,,,43.368,,,,
A,Annual,LBR,Liberia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.02,,,56.25,,,,74.456,,74.567,43.885,,,,,,
A,Annual,LBY,Libya,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.66,,,,,,,,,,,
A,Annual,LCA,St. Lucia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7,,,,,,,57.4,,,53.43,53.1,55.4,54.6,56.8,51.43,53.81,,54.42,55.87,53.87,,,,56.095,56.373,58.057,40.184,52.063,58.137,60.272
A,Annual,LCN,Latin America & Caribbean,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.70280376902463,61.3903763931313,,57.53723008582897,57.04785866161929,57.94296895431633,57.88228267241451,57.74980896500342,,58.48630023256217,58.24398180200172,57.99930982154489,59.03530107800467,59.39435054114841,60.34405666388442,59.6571014448145,60.42255139920426,59.71323826407875,,59.68616188979133,59.92983115416173,60.02559773655777,59.58702696899699,59.43324882791893,58.75063299109697,58.61620703115396,58.62464921528931,58.85478715767764,53.53609468917305,56.59494294878326,58.73687564924167,59.38749879372541
A,Annual,LIE,Liechtenstein,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.45,62.02,60.91,60.32,59.57,59.27,59.87,60.61,60.63,59.74,59.52,60.98,60.48,59.75,59.38,59.18,59.0,59.1,,,,,,
A,Annual,LKA,Sri Lanka,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,30.93,,,,51.04,,,,,,42.5,,,49.11,48.18,49.4,49.86,53.43,52.39,,45.0,45.9,,,44.6,,,,49.23,50.745,50.69,50.48,49.874,49.454,51.243,51.446,51.807,49.488,49.809,47.786,47.354,47.476,
A,Annual,LMC,Lower middle income,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.75082547070129,,,,,55.86025482367025,,,,,55.27505390819174,,53.25697084915963,,,,,,47.53765167187172,50.08642084497047,,50.08996391580116,54.11334642100898,
A,Annual,LMY,Low & middle income,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.46176337834676,,,,,62.37956063524725,,,,,59.84506956285551,,59.49665160486135,,,,,,56.61156850068464,57.23264494931997,,,,
A,Annual,LSO,Lesotho,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,,,,,,,,,,31.6,,59.44,,,,,,,,,29.17,,,,,49.2,,,,,,47.925,,,,
A,Annual,LTE,Late-demographic dividend,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.10361198476356,69.73962659248839,69.00343258891041,68.87353642687992,68.59131983587991,67.91654969531834,68.19046940470795,68.27632199964698,67.6409162607902,67.15611731011856,66.73394450205615,66.17255535330496,66.07067308978343,65.97521133833872,65.93142455637486,65.78460380369629,65.49837878964517,65.25717652584527,65.27014105418274,64.88183892653733,,,,
A,Annual,LTU,Lithuania,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.69,52.83,52.676,53.013,50.657,49.107,50.853,52.453,51.043,51.598,52.059,53.184,52.564,48.754,46.695,48.558,50.014,51.173,52.624,53.762,55.587,56.315,57.765,58.204,57.3,57.86,59.142,58.799
A,Annual,LUX,Luxembourg,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,49.271,49.656,50.277,50.356,51.034,50.03,50.243,49.259,51.081,52.475,51.507,50.859,49.316,49.285,49.901,49.932,51.108,52.159,52.843,53.329,52.184,52.192,53.062,52.406,53.657,53.177,55.058,55.111,54.586,55.823,55.728,56.176,56.43,55.867,56.022,56.542,57.249,56.677,58.745,58.732,59.017
A,Annual,LVA,Latvia,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.539,49.778,48.2,48.767,49.966,50.212,50.682,51.605,54.942,56.609,56.782,49.598,47.412,49.039,50.74,52.381,52.844,54.135,54.592,55.53,56.887,57.363,56.68,55.664,56.973,57.22
A,Annual,MAC,"Macao SAR, China",WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.26,60.89,,60.81,,,57.98,59.25,60.84,63.38,67.09,68.49,69.44,69.45,70.66,70.95,71.34,72.59,72.39,70.93,,,,,,,
A,Annual,MAR,Morocco,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,42.469,,,,,,,,42.94,,,,40.975,41.35,,,39.55,46.59,46.4,44.7,44.56,45.43,46.94,46.2,34.27,47.28,46.75,33.24,45.1,44.78,44.06,43.85,43.4,42.98,42.22,,,,,39.7,39.1,
A,Annual,MCO,Monaco,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.89,,,,,,,
A,Annual,MDA,Moldova,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.92,,,47.17,,,,38.45,,44.96,40.98,54.796,53.677,53.308,53.596,51.6,51.727,55.618,57.228,58.338,58.85,61.487,62.671,63.369,64.013,68.261,68.964,68.795,67.222,66.222,68.29,68.839,71.935,71.872,69.676
A,Annual,MDG,Madagascar,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.61,,88.35,,93.97,,,,,61.2,,92.042,,,84.839,,,,,,,72.623,
A,Annual,MDV,Maldives,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.71,,,,,51.23,,,,,54.28,,,,,,,,,46.006,39.7,,,,65.867,,53.61,,,60.729,,,,
A,Annual,MEA,Middle East and North Africa,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.67900660734213,45.18739539725998,45.97774662579113,44.1026705327827,44.42972256210427,44.38352196948117,43.47388262460878,45.11526019995398,43.550804568144,44.99730929960677,43.57809473671276,,45.97219807836466,46.03325076082946,,44.8110195505033,,
A,Annual,MEX,Mexico,WB_WDI_SL_EMP_TOTL_SP_NE_ZS,"Employment to population ratio, 15+, total (%) (national estimate)",PT,Percentage,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98,58.64,59.324,58.718,57.145,58.131,60.265,60.364,60.401,60.06,59.387,56.204,56.265,56.534,57.218,57.988,57.923,57.614,56.683,56.497,56.688,57.478,57.346,56.928,57.269,57.442,57.387,57.677,58.08,53.052,56.489,57.803,58.715
